title,family_id,season,color,adventurous,print,style,weather,level
Cerise Jacket printblue dark 8,Jacket,8,blue dark,3,floral,boho,warm_season,3
Cerise Jacket stripesyellow 8,Jacket,8,yellow,3,retro,boho,warm_season,3
Checks Jacket nanablue dark 8,Jacket,8,blue dark,3,checked,classic,cold_season,3
Checks Jacket nanared 8,Jacket,8,red,3,checked,classic,cold_season,3
Cherry Jacket trenchbrown 7,Jacket,7,brown,2,smooth,classic,cold_season,3
Classic Jacket blazer red 9,Jacket,9,red,3,checked,classic,warm_season,3
Claudine Jacket maca brown 8,Jacket,8,brown,2,horizontal_stripes,street,cold,3
Cloross Jacket lambblack 8,Jacket,8,black,2,smooth,street,cold_season,3
Cloross Jacket lambgreen 8,Jacket,8,green,2,smooth,street,cold_season,3
Cloross Jacket lambred 8,Jacket,8,red,2,smooth,street,cold_season,3
Closet Jacket arizonabrown 7,Jacket,7,brown,3,floral,boho,warm_season,3
Closet Jacket coloradoblue dark 7,Jacket,7,blue dark,3,floral,boho,warm,3
Closet Jacket illinoisblack 7,Jacket,7,black,3,floral,night,warm,3
Closet Jacket ohioblack 7,Jacket,7,black,3,floral,boho,warm,3
Cressida Jacket film blue light 7,Jacket,7,blue light,3,other,classic,warm_season,3
Cressida Jacket film green 7,Jacket,7,green,3,other,classic,warm_season,3
Cressida Jacket film red 7,Jacket,7,red,3,other,classic,warm_season,3
Crissi Jacket brown brown 7,Jacket,7,brown,2,prince_of_wales,classic,warm_season,3
Dark Jacket denim black 7,Jacket,7,black,3,smooth,casual,warm_season,3
Dark Jacket denim blue dark 7,Jacket,7,blue dark,3,smooth,casual,warm_season,3
Denim Jacket sew blue dark 7,Jacket,7,blue dark,2,smooth,street,warm_season,3
Dimas Jacket denim blue dark 7,Jacket,7,blue dark,2,smooth,casual,warm_season,3
Duna Jacket origin black 7,Jacket,7,black,3,smooth,street,warm_season,3
Duna Jacket origin brown 7,Jacket,7,brown,3,smooth,street,warm_season,3
Egipt Jakect bomberblue dark 8,Jacket,8,blue dark,3,floral,boho,cold_season,3
Eliza Jacket denim blue light 9,Jacket,9,blue light,2,smooth,casual,warm_season,3
Elsa Jacket mid blue dark 9,Jacket,9,blue dark,2,smooth,casual,warm,3
Emily Jacket denim blue dark 7,Jacket,7,blue dark,2,smooth,casual,warm_season,3
Emma Jacket bomber black 8,Jacket,8,black,3,animal_print,boho,warm_season,3
Eos Jacket peach gray 7,Jacket,7,gray,2,smooth,street,cold_season,3
Espblazer Jacket formal blue dark 8,Jacket,8,blue dark,2,pied_de_poule,classic,cold,3
Eyes Jacket bombred 7,Jacket,7,red,3,printed,street,warm_season,3
Fallow Jacket gilet blue dark 8,Jacket,8,blue dark,2,smooth,casual,cold,3
Fallow Jacket gilet brown 8,Jacket,8,brown,2,smooth,casual,cold,3
Fallow Jacket gilet red 8,Jacket,8,red,2,smooth,casual,cold,3
Fallow Jacket gilet blue dark 9,Jacket,9,blue dark,2,smooth,casual,cold,3
Femme Jacket summ black 8,Jacket,8,black,3,floral,boho,warm,3
Femme Jacket summ red 8,Jacket,8,red,3,floral,boho,warm,3
Fiona Jacket denim blue dark 7,Jacket,7,blue dark,2,smooth,casual,warm_season,3
Flow Jacket blazer green 7,Jacket,7,green,3,sheets,boho,warm_season,3
Flow Jacket blazer yellow 7,Jacket,7,yellow,3,sheets,boho,warm_season,3
Flower Jacket bombblack 7,Jacket,7,black,3,floral,boho,warm_season,3
Flux Jacket verte brown 9,Jacket,9,brown,4,smooth,night,cold_season,3
Flux Jacket verte purple 9,Jacket,9,purple,4,smooth,night,cold_season,3
Fqtilli Jacket olive brown 9,Jacket,9,brown,2,smooth,street,warm_season,3
Fqtilli Jacket olive green 9,Jacket,9,green,2,smooth,street,warm_season,3
French Jacket ava black 7,Jacket,7,black,3,smooth,classic,warm_season,3
Frescube Jacket outerwear black 8,Jacket,8,black,2,smooth,street,cold,3
Frescube Jacket outerwear brown 8,Jacket,8,brown,2,smooth,street,cold,3
Geom Jacket cerisegreen 8,Jacket,8,green,3,miniprint,minimal,warm_season,3
Giacche Jacket long brown 7,Jacket,7,brown,3,smooth,classic,warm_season,3
Giubbino Jacket plainblue dark 9,Jacket,9,blue dark,3,smooth,street,cold_season,3
Gold Jacket bombblack 7,Jacket,7,black,3,smooth,street,cold_season,3
Gold Jacket bombblue dark 7,Jacket,7,blue dark,3,smooth,street,cold_season,3
Golight Jacket joules blue dark 9,Jacket,9,blue dark,2,polka_dot,classic,cold_season,3
Golightly Jacket solid blue dark 9,Jacket,9,blue dark,2,smooth,classic,cold_season,3
Hamed Jacket downblack 8,Jacket,8,black,2,smooth,street,cold,3
Harrotage Jackect joules black 8,Jacket,8,black,2,smooth,classic,cold,3
Harrotage Jackect joules blue dark 8,Jacket,8,blue dark,2,smooth,classic,cold,3
Harrotage Jackect joules yellow 8,Jacket,8,yellow,2,smooth,classic,cold,3
Heather Jacket bomber blue dark 9,Jacket,9,blue dark,2,smooth,street,warm_season,3
Heather Jacket bomber gray 9,Jacket,9,gray,2,smooth,street,warm_season,3
Hippie Jacket bomber blue dark 7,Jacket,7,blue dark,3,printed,boho,warm_season,3
Ihastik Jakect denim blue dark 9,Jacket,9,blue dark,3,smooth,minimal,cold_season,3
Ihastik Jakect denim orange 9,Jacket,9,orange,3,smooth,minimal,cold_season,3
Ihgusto Jacket denim white 9,Jacket,9,white,1,smooth,classic,warm,3
Ihgusto Jacket denim yellow 9,Jacket,9,yellow,1,smooth,classic,warm,3
Ihingrid Jacket blazer orange 7,Jacket,7,orange,3,smooth,minimal,warm_season,3
Ihkate Jacket andorra brown 7,Jacket,7,brown,3,miniprint,classic,cold_season,3
Ihkate Jacket blume blue dark 9,Jacket,9,blue dark,2,floral,classic,warm_season,3
Ihkate Jacket check blue dark 9,Jacket,9,blue dark,2,floral,classic,warm_season,3
Ihkate Jacket four black 7,Jacket,7,black,2,smooth,classic,cold_season,3
Ihkate Jacket four blue dark 7,Jacket,7,blue dark,2,smooth,classic,cold_season,3
Ihkate Jacket leo brown 8,Jacket,8,brown,4,animal_print,street,cold_season,3
Ihkate Jacket leo orange 8,Jacket,8,orange,4,animal_print,street,cold_season,3
Ihkate Jacket print blue dark 7,Jacket,7,blue dark,2,floral,classic,warm_season,3
Ihkate Jacket spring blue dark 7,Jacket,7,blue dark,3,vertical_stripes,classic,cold_season,3
Ihkate Jacket squareblue dark 9,Jacket,9,blue dark,3,geometric,classic,cold_season,3
Ihstampe Jacket denim black 9,Jacket,9,black,3,smooth,boho,warm_season,3
Ihstampe Jacket denim blue dark 9,Jacket,9,blue dark,3,smooth,boho,warm_season,3
Ihstampe Jacket denim blue light 9,Jacket,9,blue light,3,smooth,boho,warm_season,3
Ima Jacket joules blue dark 9,Jacket,9,blue dark,2,smooth,casual,warm_season,3
Itfloral Jacket bomber yellow 7,Jacket,7,yellow,3,floral,boho,warm_season,3
Jinx Jacket eight brown 7,Jacket,7,brown,3,smooth,boho,warm_season,3
Julia Jacket lightgreen 9,Jacket,9,green,2,floral,boho,warm_season,3
Junco Jackect kimono brown 9,Jacket,9,brown,2,printed,boho,warm,3
Kate Jacket spring orange 9,Jacket,9,orange,3,floral,boho,warm_season,3
Kigali Jacket denimpink 7,Jacket,7,pink,4,smooth,street,cold_season,3
Ladies Jacket rainblue dark 8,Jacket,8,blue dark,3,smooth,boho,cold_season,3
Ladies Jacket rainorange 8,Jacket,8,orange,3,smooth,boho,cold_season,3
Lais Jacket print green 9,Jacket,9,green,2,floral,street,warm_season,3
Lallo Jacket film brown 9,Jacket,9,brown,2,sheets,street,warm_season,3
Laura Jacket jo black 7,Jacket,7,black,2,smooth,street,cold_season,3
Laura Jacket jo blue dark 7,Jacket,7,blue dark,2,smooth,street,cold_season,3
Laura Jacket jo black 8,Jacket,8,black,2,smooth,street,cold_season,3
Laura Jacket jo brown 8,Jacket,8,brown,2,smooth,street,cold_season,3
Laura Jacket niceblue dark 7,Jacket,7,blue dark,3,smooth,street,cold_season,3
Laura Jacket nicebrown 7,Jacket,7,brown,3,smooth,street,cold_season,3
Laura Jacket nicered 7,Jacket,7,red,3,smooth,street,cold_season,3
Laura Jacket soft black 9,Jacket,9,black,2,smooth,street,cold_season,3
Laura Jacket soft brown 9,Jacket,9,brown,2,smooth,street,cold_season,3
Lavender Jacket bomberblue dark 9,Jacket,9,blue dark,3,floral,boho,warm_season,3
Lazarus Jacket tiffosi blue dark 9,Jacket,9,blue dark,2,smooth,casual,warm_season,3
Lazarus Jacket tiffosi brown 9,Jacket,9,brown,2,smooth,casual,warm_season,3
Leaf Jacket vertblack 8,Jacket,8,black,3,sheets,boho,warm_season,3
Leaf Jacket vertblue dark 8,Jacket,8,blue dark,3,sheets,boho,warm_season,3
Leaf Jacket vertgreen 8,Jacket,8,green,3,sheets,boho,warm_season,3
Leather Jacket sheep brown 9,Jacket,9,brown,4,two_tone,street,cold_season,3
Leire Jacket cerise black 9,Jacket,9,black,2,floral,street,warm_season,3
Lena Jacket colors black 8,Jacket,8,black,2,smooth,casual,warm_season,3
Lena Jacket colors brown 8,Jacket,8,brown,2,smooth,casual,warm_season,3
Lena Jacket colors gray 8,Jacket,8,gray,2,smooth,casual,warm_season,3
Lena Jacket colors green 8,Jacket,8,green,2,smooth,casual,warm_season,3
Lena Jacket colors red 8,Jacket,8,red,2,smooth,casual,warm_season,3
Lena Jacket colors blue dark 9,Jacket,9,blue dark,2,smooth,casual,warm_season,3
Lena Jacket colors orange 9,Jacket,9,orange,2,smooth,casual,warm_season,3
Leo Jacket blazerbrown 8,Jacket,8,brown,3,animal_print,classic,cold_season,3
Lillo Jacket film blue light 9,Jacket,9,blue light,3,animal_print,street,warm_season,3
Lindex Jacket belt brown 7,Jacket,7,brown,3,smooth,boho,warm_season,3
Lindex Jacket belt gray 7,Jacket,7,gray,3,smooth,boho,warm_season,3
Lindex Jacket belt pink 7,Jacket,7,pink,3,smooth,boho,warm_season,3
Lity Jacket tiffosibrown 9,Jacket,9,brown,2,smooth,casual,cold_season,3
Live Jacket jcz yellow 7,Jacket,7,yellow,3,sheets,boho,warm_season,3
Lola Jacket film blue dark 9,Jacket,9,blue dark,3,floral,street,cold_season,3
Luara Jacket biker black 9,Jacket,9,black,2,smooth,street,cold_season,3
Luara Jacket biker blue dark 9,Jacket,9,blue dark,2,smooth,street,cold_season,3
Luara Jacket biker brown 9,Jacket,9,brown,2,smooth,street,cold_season,3
Luara Jacket biker red 9,Jacket,9,red,2,smooth,street,cold_season,3
Majo Jacket bomber blue dark 7,Jacket,7,blue dark,3,floral,street,cold_season,3
Majo Jacket print black 7,Jacket,7,black,2,floral,boho,warm_season,3
Majo Jacket print white 7,Jacket,7,white,2,floral,boho,warm_season,3
Majo Jacket print black 9,Jacket,9,black,2,floral,boho,warm_season,3
Majolica Jacket bomber black 7,Jacket,7,black,2,floral,boho,warm_season,3
Majolica Jacket bomber blue dark 7,Jacket,7,blue dark,2,floral,boho,warm_season,3
Majolica Jacket bomber blue dark 8,Jacket,8,blue dark,2,floral,boho,warm_season,3
Malou Jacket blazerblue dark 7,Jacket,7,blue dark,2,smooth,classic,warm_season,3
Malou Jacket blazerwhite 7,Jacket,7,white,2,smooth,classic,warm_season,3
Malou Jacket blazerblack 8,Jacket,8,black,2,smooth,classic,cold_season,3
Malou Jacket blazerorange 8,Jacket,8,orange,2,smooth,classic,cold_season,3
Mandala Jacket bombblack 7,Jacket,7,black,3,retro,boho,warm_season,3
Mandala Jacket bombwhite 7,Jacket,7,white,3,retro,boho,warm_season,3
Melta Jacket laura brown 8,Jacket,8,brown,3,smooth,boho,cold_season,3
Milda Jacket path black 8,Jacket,8,black,2,smooth,boho,cold,3
Milda Jacket path brown 8,Jacket,8,brown,2,smooth,boho,cold,3
Mollie Jacket joules blue dark 8,Jacket,8,blue dark,2,smooth,classic,cold_season,3
Nancy Jacket mid blue dark 9,Jacket,9,blue dark,2,smooth,street,warm_season,3
Nanni Jacket check brown 8,Jacket,8,brown,2,pied_de_poule,classic,cold_season,3
Nanni Jacket stripeblue dark 7,Jacket,7,blue dark,3,vertical_stripes,classic,warm_season,3
Nanni Jacket stripewhite 7,Jacket,7,white,3,vertical_stripes,classic,warm_season,3
Newport Jacket light blue dark 9,Jacket,9,blue dark,2,smooth,classic,warm_season,3
Nmginger Jacket noisy yellow 8,Jacket,8,yellow,3,smooth,casual,cold,3
Objchrissa Jacket twill brown 9,Jacket,9,brown,2,smooth,boho,warm_season,3
Objwinew Jacket denim brown 9,Jacket,9,brown,2,smooth,street,warm_season,3
Odelin Jacket indoor green 9,Jacket,9,green,3,smooth,street,warm_season,3
Odelin Jacket indoor pink 9,Jacket,9,pink,3,smooth,street,warm_season,3
Odell Jacket fitbrown 7,Jacket,7,brown,2,smooth,casual,warm_season,3
Odell Jacket fitwhite 7,Jacket,7,white,2,smooth,casual,warm_season,3
Onado Jacket vintagegray 7,Jacket,7,gray,3,smooth,street,cold_season,3
Onix Jacket cerise black 8,Jacket,8,black,2,smooth,classic,cold_season,3
Onix Jacket cerise pink 8,Jacket,8,pink,2,smooth,classic,cold_season,3
Onlcana Jacket nylon black 8,Jacket,8,black,3,smooth,classic,cold,3
Onlclair Jacket hoodedblack 8,Jacket,8,black,3,smooth,casual,cold,3
Onlclair Jacket hoodedblue dark 8,Jacket,8,blue dark,3,smooth,casual,cold,3
Onldonna Jacket otw black 9,Jacket,9,black,2,smooth,minimal,cold_season,3
Onlellan Jacket winter black 8,Jacket,8,black,3,smooth,casual,cold,3
Onlellan Jacket winter gray 8,Jacket,8,gray,3,smooth,casual,cold,3
Onlenya Jacket biker black 8,Jacket,8,black,3,smooth,street,cold_season,3
Onlenya Jacket biker green 8,Jacket,8,green,3,smooth,street,cold_season,3
Onlnanna Jacket only pink 7,Jacket,7,pink,3,vertical_stripes,minimal,cold_season,3
Onlnew Jacket chris blue light 7,Jacket,7,blue light,3,smooth,street,warm_season,3
Onlohio Jacket kalamata brown 9,Jacket,9,brown,2,smooth,boho,warm_season,3
Onlpaloma Jacket canyon brown 9,Jacket,9,brown,2,vertical_stripes,classic,warm,3
Onlrhoda Jacket winter brown 8,Jacket,8,brown,3,smooth,casual,cold,3
Onltaho Jacket ny blue dark 9,Jacket,9,blue dark,2,smooth,street,cold,3
Onltaho Jacket ny blue light 9,Jacket,9,blue light,2,smooth,street,cold,3
Onltaho Jacket ny brown 9,Jacket,9,brown,2,smooth,street,cold,3
Onltia Jacket lifeblack 9,Jacket,9,black,2,smooth,street,warm_season,3
Oriana Jacket qr blue dark 7,Jacket,7,blue dark,2,geometric,classic,cold_season,3
Out Jacket thin black 8,Jacket,8,black,2,smooth,casual,cold,3
Out Jacket thin orange 8,Jacket,8,orange,2,smooth,casual,cold,3
Out Jacket thin yellow 8,Jacket,8,yellow,2,smooth,casual,cold,3
Pcana Jacket suede brown 9,Jacket,9,brown,3,smooth,street,cold_season,3
Pcana Jacket suede yellow 9,Jacket,9,yellow,3,smooth,street,cold_season,3
Pcbellance Jacket grapebrown 7,Jacket,7,brown,3,smooth,casual,cold_season,3
Pclou Jacket denimbrown 9,Jacket,9,brown,2,smooth,casual,warm_season,3
Pclou Jacket noos blue light 9,Jacket,9,blue light,2,smooth,casual,warm_season,3
Pcsada Jacket biker brown 7,Jacket,7,brown,4,animal_print,street,warm_season,3
Peach Jacket denim blue light 7,Jacket,7,blue light,2,smooth,casual,warm_season,3
Pencel Jacket jcz brown 9,Jacket,9,brown,2,miniprint,classic,warm_season,3
Plain Jacket lindex black 9,Jacket,9,black,3,smooth,street,warm_season,3
Print Jacket bomb blue dark 7,Jacket,7,blue dark,3,ethnic,street,warm_season,3
Pully Jacket denim blue dark 7,Jacket,7,blue dark,2,smooth,casual,warm_season,3
Pully Jacket denim brown 7,Jacket,7,brown,2,smooth,casual,warm_season,3
Pully Jacket denim white 7,Jacket,7,white,2,smooth,casual,warm_season,3
Pully Jacket denim blue dark 8,Jacket,8,blue dark,2,smooth,casual,warm_season,3
Pully Jacket denim blue dark 9,Jacket,9,blue dark,2,smooth,casual,warm_season,3
Real Jacket print green 9,Jacket,9,green,3,retro,street,warm_season,3
Realer Jacket print brown 9,Jacket,9,brown,3,retro,boho,warm_season,3
Riders Jacket denim brown 9,Jacket,9,brown,2,smooth,street,warm,3
Rise Jacket kimono yellow 7,Jacket,7,yellow,4,floral,boho,warm_season,3
Rizetta Jacket blazerblue light 7,Jacket,7,blue light,2,horizontal_stripes,classic,cold_season,3
Rizetta Jacket blazerwhite 7,Jacket,7,white,2,horizontal_stripes,classic,cold_season,3
Rizetta Jacket blazerblack 8,Jacket,8,black,2,horizontal_stripes,classic,cold_season,3
Rizetta Jacket blazerblue dark 8,Jacket,8,blue dark,2,horizontal_stripes,classic,cold_season,3
Rizetta Jacket blazerbrown 8,Jacket,8,brown,2,horizontal_stripes,classic,cold_season,3
Rizetta Jacket blazergray 8,Jacket,8,gray,2,horizontal_stripes,classic,cold_season,3
Rizetta Jacket blazerorange 8,Jacket,8,orange,2,horizontal_stripes,classic,cold_season,3
Ronja Jacket blazerblue dark 7,Jacket,7,blue dark,2,smooth,classic,cold_season,3
Rowling Jacket bomberblue dark 8,Jacket,8,blue dark,2,floral,boho,warm_season,3
Roxa Jacket knitblue dark 7,Jacket,7,blue dark,3,smooth,street,warm,3
Roxana Jacket indoorgray 9,Jacket,9,gray,2,smooth,casual,warm_season,3
Roxana Jacket palegray 7,Jacket,7,gray,3,smooth,street,warm_season,3
Roxana Jacket palepink 7,Jacket,7,pink,3,smooth,street,warm_season,3
Royal Jacket blazer blue dark 9,Jacket,9,blue dark,2,smooth,classic,warm_season,3
Salwa Jacket both blue dark 7,Jacket,7,blue dark,2,smooth,casual,warm_season,3
Scdaniela Jacket blazer brown 9,Jacket,9,brown,2,smooth,classic,warm_season,3
Scdaniela Jacket blazer orange 9,Jacket,9,orange,2,smooth,classic,warm_season,3
Scdaniela Jacket blazer white 9,Jacket,9,white,2,smooth,classic,warm_season,3
Scemy Jacket twill brown 9,Jacket,9,brown,2,smooth,boho,warm_season,3
Sclora Jacket solidblue dark 9,Jacket,9,blue dark,2,smooth,classic,cold_season,3
Scsalwa Jacket sandblue dark 9,Jacket,9,blue dark,2,smooth,casual,cold_season,3
Scsalwa Jacket sandbrown 9,Jacket,9,brown,2,smooth,casual,cold_season,3
Serena Jacket suedette brown 9,Jacket,9,brown,2,smooth,classic,cold_season,3
Serena Jacket suedette gray 9,Jacket,9,gray,2,smooth,classic,cold_season,3
Sergie Jacket suede black 8,Jacket,8,black,2,smooth,street,cold_season,3
Sergie Jacket suede blue dark 8,Jacket,8,blue dark,2,smooth,street,cold_season,3
Sergie Jacket suede brown 8,Jacket,8,brown,2,smooth,street,cold_season,3
Sergie Jacket suede green 8,Jacket,8,green,2,smooth,street,cold_season,3
Shara Jacket bomber black 8,Jacket,8,black,3,cachemere,boho,warm_season,3
Sheep Jacket leatherblack 9,Jacket,9,black,3,smooth,street,cold_season,3
Sheep Jacket leatherbrown 9,Jacket,9,brown,3,smooth,street,cold_season,3
Signa Jacket captain blue dark 9,Jacket,9,blue dark,2,smooth,classic,warm_season,3
Sina Jacket bomb blue dark 9,Jacket,9,blue dark,3,tropical,street,warm_season,3
Sina Jacket bomb green 9,Jacket,9,green,3,tropical,street,warm_season,3
Snake Jacket bomb brown 9,Jacket,9,brown,3,animal_print,street,warm_season,3
Socobella Jacket blazer black 8,Jacket,8,black,2,prince_of_wales,classic,cold_season,3
Sofia Jacket blazerbrown 9,Jacket,9,brown,3,retro,boho,warm_season,3
Sonora Jacket blazerblack 9,Jacket,9,black,4,smooth,street,cold_season,3
Stjordis Jacket striped black 8,Jacket,8,black,2,vertical_stripes,classic,cold_season,3
Stonblouson Jacket zebra black 8,Jacket,8,black,3,animal_print,casual,warm_season,3
Suede Jacket majolica green 8,Jacket,8,green,3,smooth,boho,cold_season,3
Suede Jacket majolica red 8,Jacket,8,red,3,smooth,boho,cold_season,3
Sul Jacket tiffoblue dark 8,Jacket,8,blue dark,2,smooth,casual,cold,3
Sul Jacket tiffobrown 8,Jacket,8,brown,2,smooth,casual,cold,3
Summa Jacket colors orange 7,Jacket,7,orange,2,smooth,casual,warm_season,3
Tabarak Jacket desiresbrown 8,Jacket,8,brown,3,smooth,street,cold_season,3
Tabarak Jacket desiresred 8,Jacket,8,red,3,smooth,street,cold_season,3
Tabarak Jacket desires brown 9,Jacket,9,brown,2,smooth,boho,cold_season,3
Tabitha Jacket grace blue dark 8,Jacket,8,blue dark,3,smooth,boho,cold,3
Tabitha Jacket grace brown 8,Jacket,8,brown,3,smooth,boho,cold,3
Tacos Jacket graceblue dark 8,Jacket,8,blue dark,2,smooth,boho,cold_season,3
Tacos Jacket gracebrown 8,Jacket,8,brown,2,smooth,boho,cold_season,3
Tagada Jacket gracered 8,Jacket,8,red,3,smooth,boho,cold,3
Tops Jacket contrast black 8,Jacket,8,black,2,smooth,classic,cold_season,3
Tops Jacket contrast blue dark 8,Jacket,8,blue dark,2,smooth,classic,cold_season,3
Tops Jacket contrast brown 8,Jacket,8,brown,2,smooth,classic,cold_season,3
Tops Jacket contrast orange 8,Jacket,8,orange,2,smooth,classic,cold_season,3
Tops Jacket contrast red 8,Jacket,8,red,2,smooth,classic,cold_season,3
Tops Jacket contrast yellow 8,Jacket,8,yellow,2,smooth,classic,cold_season,3
Tropic Jacket nude black 9,Jacket,9,black,2,sheets,boho,warm,3
Vega Jacket printgreen 9,Jacket,9,green,2,floral,boho,warm_season,3
Viblue Jacket noosblack 7,Jacket,7,black,3,smooth,street,cold_season,3
Viblue Jacket noosblack 9,Jacket,9,black,3,smooth,street,cold_season,3
Viblue Jacket noosblue light 9,Jacket,9,blue light,3,smooth,street,cold_season,3
